0,0
0.0101010101010101,Inf
0.0202020202020202,-Inf
0.0303030303030303,Inf
0.0404040404040404,-Inf
0.0505050505050505,Inf
0.0606060606060606,-Inf
0.0707070707070707,Inf
0.0808080808080808,-Inf
0.0909090909090909,Inf
0.101010101010101,-Inf
0.111111111111111,Inf
0.121212121212121,-Inf
0.131313131313131,Inf
0.141414141414141,-Inf
0.151515151515152,Inf
0.161616161616162,-Inf
0.171717171717172,Inf
0.181818181818182,-Inf
0.191919191919192,Inf
0.202020202020202,-Inf
0.212121212121212,Inf
0.222222222222222,-Inf
0.232323232323232,Inf
0.242424242424242,-Inf
0.252525252525253,Inf
0.262626262626263,-Inf
0.272727272727273,Inf
0.282828282828283,-Inf
0.292929292929293,Inf
0.303030303030303,-Inf
0.313131313131313,Inf
0.323232323232323,-Inf
0.333333333333333,Inf
0.343434343434343,-Inf
0.353535353535354,Inf
0.363636363636364,-Inf
0.373737373737374,Inf
0.383838383838384,-Inf
0.393939393939394,Inf
0.404040404040404,-Inf
0.414141414141414,Inf
0.424242424242424,-Inf
0.434343434343434,Inf
0.444444444444444,-Inf
0.454545454545455,Inf
0.464646464646465,-Inf
0.474747474747475,Inf
0.484848484848485,-Inf
0.494949494949495,Inf
0.505050505050505,-Inf
0.515151515151515,Inf
0.525252525252525,-Inf
0.535353535353535,Inf
0.545454545454545,-Inf
0.555555555555556,Inf
0.565656565656566,-Inf
0.575757575757576,Inf
0.585858585858586,-Inf
0.595959595959596,Inf
0.606060606060606,-Inf
0.616161616161616,Inf
0.626262626262626,-Inf
0.636363636363636,Inf
0.646464646464647,-Inf
0.656565656565657,Inf
0.666666666666667,-Inf
0.676767676767677,Inf
0.686868686868687,-Inf
0.696969696969697,Inf
0.707070707070707,-Inf
0.717171717171717,Inf
0.727272727272727,-Inf
0.737373737373737,Inf
0.747474747474748,-Inf
0.757575757575758,Inf
0.767676767676768,-Inf
0.777777777777778,Inf
0.787878787878788,-Inf
0.797979797979798,Inf
0.808080808080808,-Inf
0.818181818181818,Inf
0.828282828282828,-Inf
0.838383838383838,Inf
0.848484848484849,-Inf
0.858585858585859,Inf
0.868686868686869,-Inf
0.878787878787879,Inf
0.888888888888889,-Inf
0.898989898989899,Inf
0.909090909090909,-Inf
0.919191919191919,Inf
0.929292929292929,-Inf
0.939393939393939,Inf
0.94949494949495,-Inf
0.95959595959596,Inf
0.96969696969697,-Inf
0.97979797979798,Inf
0.98989898989899,-Inf
1,0
